41473,,Rubicite-Linked Wristguard
41474,,Rubicite-Linked Gloves
41475,,Rubicite-Linked Boots
41476,,Rubicite-Linked Coif
41477,,Rubicite-Linked Vambraces
41478,,Rubicite-Linked Greaves
41479,,Rubicite-Linked Coat
41480,,Disciple's Fear-Runed Band
41481,,Mosquito Wing Cape
41482,,Soulsiphon`s Band
41483,,Porous Granite Chunk
41484,,Lump of Obsidian
41485,,Prophet's Rune-Carved Shard
41486,,Soulsiphon's Jewel
41487,,Templar's Censer
41488,,Glowing Gossamer Wristband
41489,,Glowing Gossamer Wristwrap
41490,,Glowing Gossamer Wristguard
41491,,Glowing Gossamer Gloves
41492,,Glowing Gossamer Sandals
41493,,Glowing Gossamer Cap
41494,,Glowing Gossamer Sleeves
41495,,Glowing Gossamer Leggings
41496,,Glowing Gossamer Robe
41497,,Restless-Hide Wristband
41498,,Restless-Hide Wristguard
41499,,Restless-Hide Gloves
41500,,Restless-Hide Boots
41501,,Restless-Hide Helm
41502,,Restless-Hide Sleeves
41503,,Restless-Hide Leggings
41504,,Restless-Hide Tunic
41505,,Brewer's Leather Facemask
41506,,Darkboned Trinket
41509,,Najenan Mantle
41510,,Restless Golden Band
41511,,Torklar`s Battered Shield
41512,,Wind-Etched Scimitar
41513,,Oaken Stir-Rod
41514,,Unrest Battle Blade
41515,,Death Beetle Eye
41516,,Undead Priest's Guardstone
41517,,Chitinous Ring
41518,,Blued Coldstone
41519,,Shimmering Lightstone
41520,,Savant's Fist
41521,,Darkened Veteran's Charm
41525,,Quill of the Fury
41526,,Quill of the Transcendent
41527,,Quill of the Deceiver
41528,,Quill of the Overlord
41529,,Quill of the Martial
41530,,Martial Treatment
41531,,Frenzied Treatment
41532,,Toxic Treatment
41533,,Defending Treatment
41534,,Rallos' Ink Additive
41535,,Impairing Thickener
41536,,Striking Thickener
41537,,Ink of Striking
41538,,Ink of Smashing
41539,,Ink of Infliction
41540,,Ink of Bruising
41541,,Ink of Myopsis
41542,,Ink of Obstruction
41543,,Ink of Expedition
41544,,Ink of Finesse
41545,,Ink of the Martyr
41546,,Ink of Clout
41547,,Ink of Reach
41548,,Ink of Barrage
41549,,Ink of Catastrophe
41550,,Ink of Proficiency
41551,,Ink of Affliction
41552,,Ink of Breaching
41553,,Ink of Deftness
41554,,Tome Cover Supplies
41555,,Tome Binding Kit
41556,,Stiff Hide Tome
41557,,Cleaned Stiff Hide Tome
41558,,Prepared Stiff Hide Tome
41559,,Smooth Stiff Hide Tome
41560,,Crude Hide Tome
41561,,Cleaned Crude Hide Tome
41562,,Prepared Crude Hide Tome
41563,,Smooth Crude Hide Tome
41564,,Pristine Crude Hide Tome
41565,,Rough Hide Tome
41566,,Cleaned Rough Hide Tome
41567,,Prepared Rough Hide Tome
41568,,Smooth Rough Hide Tome
41569,,Pristine Rough Hide Tome
41570,,Hide Tome
41571,,Cleaned Hide Tome
41572,,Prepared Hide Tome
41573,,Smooth Hide Tome
41574,,Pristine Hide Tome
41575,,Fine Hide Tome
41576,,Cleaned Fine Hide Tome
41577,,Prepared Fine Hide Tome
41578,,Smooth Fine Hide Tome
41579,,Pristine Fine Hide Tome
41580,,Supple Hide Tome
41581,,Cleaned Supple Hide Tome
41582,,Prepared Supple Hide Tome
41583,,Smooth Supple Hide Tome
41584,,Pristine Supple Hide Tome
41585,,Runic Hide Tome
41586,,Cleaned Runic Hide Tome
41587,,Prepared Runic Hide Tome
41588,,Smooth Runic Hide Tome
41589,,Pristine Runic Hide Tome
41590,,Fine Runic Hide Tome
41591,,Cleaned Fine Runic Hide Tome
41592,,Prepared Fine Runic Hide Tome
41593,,Smooth Fine Runic Hide Tome
41594,,Pristine Fine Runic Hide Tome
41595,,Supple Runic Hide Tome
41596,,Cleaned Supple Runic Hide Tome
41597,,Prepared Supple Runic Hide Tome
41598,,Smooth Supple Runic Hide Tome
41599,,Pristine Supple Runic Hide Tome
41600,,Fine Supple Runic Hide Tome
41601,,Cleaned Fine Supple Runic Hide Tome
41602,,Prepared Fine Supple Runic Hide Tome
41603,,Smooth Fine Supple Runic Hide Tome
41604,,Pristine Fine Supple Runic Hide Tome
41605,,Crude Manual
41606,,Rough Manual
41607,,Manual
41608,,Fine Manual
41609,,Runic Manual
41610,,Fine Runic Manual
41611,,Rough Papyrus Manual
41612,,Papyrus Manual
41613,,Fine Papyrus Manual
41614,,Runic Papyrus Manual
41615,,Fine Runic Papyrus Manual
41616,,Parchment Manual
41617,,Fine Parchment Manual
41618,,Vellum Parchment Manual
41619,,Fine Vellum Parchment Manual
41620,,Runic Parchment Manual
41621,,Fine Runic Parchment Manual
41622,,Vellum Manual
41623,,Fine Vellum Manual
41624,,Runic Vellum Manual
41625,,Fine Runic Vellum Manual
41626,,Rough Grimoire
41627,,Grimoire
41628,,Fine Grimoire
41629,,Runic Grimoire
41630,,Fine Runic Grimoire
41631,,Prayer Writing Kit
41632,,Hybrid Research Kit
41633,,Song Writing Kit
41634,,Benefit: AC 55
41635,,Benefit: AC 60
41636,,Benefit: Accuracy 04
41637,,Benefit: Accuracy 05
41638,,Benefit: Affliction Efficiency 07
41639,,Benefit: Affliction Efficiency 08
41640,,Benefit: Affliction Haste 07
41641,,Benefit: Affliction Haste 08
41642,,Benefit: Agility 16
41643,,Benefit: Agility 18
41644,,Benefit: Agility Cap 14
41645,,Benefit: Agility Cap 16
41646,,Benefit: Burning Affliction 07
41647,,Benefit: Burning Affliction 08
41648,,Benefit: Charisma 16
41650,,Benefit: Charisma Cap 14
41651,,Benefit: Charisma Cap 16
41652,,Benefit: Cold Resist 35
41653,,Benefit: Cold Resist 40
41654,,Benefit: Dexterity 16
41655,,Benefit: Dexterity 18
41656,,Benefit: Dexterity Cap 14
41657,,Benefit: Dexterity Cap 16
41658,,Benefit: Disease Resist 35
41659,,Benefit: Disease Resist 40
41662,,Benefit: Endurance 250
41663,,Benefit: Endurance 300
41664,,Benefit: Enhancement Haste 07
41665,,Benefit: Enhancement Haste 08
41666,,Benefit: Extended Enhancement 07
41667,,Benefit: Extended Enhancement 08
41668,,Benefit: Extended Range 07
41669,,Benefit: Extended Range 08
41670,,Benefit: Fire Resist 35
41672,,Benefit: Health 250
41673,,Benefit: Health 300
41674,,Benefit: Health Regeneration 14
41675,,Benefit: Health Regeneration 16
41676,,Benefit: Improved Damage 07
41677,,Benefit: Improved Damage 08
41678,,Benefit: Improved Healing 07
41679,,Benefit: Improved Healing 08
41680,,Benefit: Intelligence 16
41681,,Benefit: Intelligence 18
41682,,Benefit: Intelligence Cap 14
41683,,Benefit: Intelligence Cap 16
41684,,Benefit: Magic Resist 35
41686,,Benefit: Mana 250
41687,,Benefit: Mana 300
41688,,Benefit: Mana Preservation 07
41689,,Benefit: Mana Preservation 08
41690,,Benefit: Mana Regeneration 07
41691,,Benefit: Mana Regeneration 08
41692,,Benefit: Poison Resist 35
41693,,Benefit: Poison Resist 40
41694,,Benefit: Spell Haste 07
41695,,Benefit: Spell Haste 08
41696,,Benefit: Stamina 16
41697,,Benefit: Stamina 18
41698,,Benefit: Stamina Cap 14
41699,,Benefit: Stamina Cap 16
41700,,Benefit: Strength 16
41701,,Benefit: Strength 18
41702,,Benefit: Strength Cap 14
41703,,Benefit: Strength Cap 16
41704,,Benefit: Summoning Efficiency 07
41705,,Benefit: Summoning Efficiency 08
41706,,Benefit: Summoning Haste 07
41707,,Benefit: Summoning Haste 08
41708,,Benefit: Wisdom 16
41709,,Benefit: Wisdom 18
41710,,Benefit: Wisdom Cap 14
41711,,Benefit: Wisdom Cap 16
41713,,Benefit: Vengeance 60
41714,,Benefit: Heroic Agility 2
41715,,Benefit: Heroic Agility 4
41716,,Benefit: Heroic Agility 6
41717,,Benefit: Heroic Agility 8
41718,,Benefit: Heroic Agility 10
41719,,Benefit: Heroic Charisma 2
41720,,Benefit: Heroic Charisma 4
41721,,Benefit: Heroic Charisma 6
41722,,Benefit: Heroic Charisma 8
41723,,Benefit: Heroic Charisma 10
41724,,Benefit: Heroic Dexterity 2
41725,,Benefit: Heroic Dexterity 4
41726,,Benefit: Heroic Dexterity 6
41727,,Benefit: Heroic Dexterity 8
41728,,Benefit: Heroic Dexterity 10
41729,,Benefit: Heroic Intelligence 2
41730,,Benefit: Heroic Intelligence 4
41731,,Benefit: Heroic Intelligence 6
41732,,Benefit: Heroic Intelligence 8
41733,,Benefit: Heroic Intelligence 10
41734,,Benefit: Heroic Stamina 2
41735,,Benefit: Heroic Stamina 4
41736,,Benefit: Heroic Stamina 6
41737,,Benefit: Heroic Stamina 8
41738,,Benefit: Heroic Stamina 10
41739,,Benefit: Heroic Strength 2
41740,,Benefit: Heroic Strength 4
41741,,Benefit: Heroic Strength 6
41742,,Benefit: Heroic Strength 8
41743,,Benefit: Heroic Strength 10
41744,,Benefit: Heroic Wisdom 2
41745,,Benefit: Heroic Wisdom 4
41746,,Benefit: Heroic Wisdom 6
41747,,Benefit: Heroic Wisdom 8
41748,,Benefit: Heroic Wisdom 10
41749,,Benefit: Accuracy 06
41750,,Benefit: Heroic Agility 12
41751,,Benefit: Heroic Charisma 12
41752,,Benefit: Heroic Dexterity 12
41753,,Benefit: Heroic Intelligence 12
41754,,Benefit: Heroic Stamina 12
41755,,Benefit: Heroic Strength 12
41756,,Benefit: Heroic Wisdom 12
41757,,Frenzy of Conquest 7 Benefit
41758,,Frenzy of Conquest 8 Benefit
41759,,Frenzy of Conquest 9 Benefit
41760,,Harmony of Essence 7 Benefit
41761,,All Stats 14
41762,,Symphony of Replenishment 7 Benefit
41763,,Aura of Preservation 7 Benefit
41764,,Aura of Preservation 8 Benefit
41765,,Aura of Preservation 9 Benefit
41766,,Magic Resist VII
41767,,FR/CR VII
41768,,PR/DR VII
41769,,Spiritual Alacrity 7 Benefit
41770,,Spiritual Alacrity 8 Benefit
41771,,Benefit: Improved Damage 07
41772,,Benefit: Improved Damage 08
41773,,Benefit: Improved Damage 09
41774,,Benefit: Affliction Efficiency 07
41775,,Benefit: Affliction Efficiency 08
41776,,Benefit: Affliction Efficiency 09
41777,,Benefit: Affliction Haste 07
41778,,Benefit: Affliction Haste 08
41779,,Benefit: Affliction Haste 09
41780,,Benefit: Enhancement Haste 07
41781,,Benefit: Enhancement Haste 08
41782,,Benefit: Enhancement Haste 09
41783,,Benefit: Extended Enhancement 07
41784,,Benefit: Extended Enhancement 08
41785,,Benefit: Extended Enhancement 09
41786,,Benefit: Extended Range 07
41787,,Benefit: Extended Range 08
41788,,Benefit: Extended Range 09
41789,,Benefit: Improved Healing 07
41790,,Benefit: Improved Healing 08
41791,,Benefit: Improved Healing 09
41792,,Benefit: Mana Preservation 07
41793,,Benefit: Mana Preservation 08
41794,,Benefit: Mana Preservation 09
41795,,Benefit: Spell Haste 07
41796,,Benefit: Spell Haste 08
41797,,Benefit: Spell Haste 09
41798,,Benefit: Summoning Efficiency 07
41799,,Writ of the Bellikos
41801,,Benefit: Summoning Haste 07
41802,,Benefit: Summoning Haste 08
41804,,Benefit: Burning Affliction 07
41805,,Benefit: Burning Affliction 08
41806,,Benefit: Burning Affliction 09
41807,,Cloudy Energeian Sketch
41808,,Misty Energeian Sketch
41809,,Translucent Energeian Sketch
41810,,Pure Energeian Sketch
41811,,Distilled Essence of Water
41812,,Distilled Essence of Light
41813,,Distilled Essence of Shadow
41814,,Unfired Cloudy Energeian Ice Orb
41815,,Unfired Cloudy Energeian Fire Orb
41816,,Unfired Cloudy Energeian Earth Orb
41817,,Unfired Cloudy Energeian Air Orb
41818,,Unfired Cloudy Energeian Growth Orb
41819,,Unfired Cloudy Energeian Decay Orb
41820,,Unfired Cloudy Energeian Poison Orb
41821,,Unfired Cloudy Energeian Disease Orb
41822,,Unfired Cloudy Energeian Water Orb
41823,,Unfired Cloudy Energeian Shadow Orb
41824,,Unfired Cloudy Energeian Light Orb
41825,,Unfired Misty Energeian Ice Orb
41826,,Unfired Misty Energeian Fire Orb
41827,,Unfired Misty Energeian Earth Orb
41828,,Unfired Misty Energeian Air Orb
41829,,Unfired Misty Energeian Growth Orb
41830,,Unfired Misty Energeian Decay Orb
41831,,Unfired Misty Energeian Poison Orb
41832,,Unfired Misty Energeian Disease Orb
41833,,Unfired Misty Energeian Water Orb
41834,,Unfired Misty Energeian Shadow Orb
41835,,Unfired Misty Energeian Light Orb
41836,,Unfired Misty Energeian Steam Orb
41837,,Unfired Misty Energeian Stone Orb
41838,,Unfired Translucent Energeian Ice Orb
41839,,Unfired Translucent Energeian Fire Orb
41840,,Unfired Translucent Energeian Earth Orb
41841,,Unfired Translucent Energeian Air Orb
41842,,Unfired Translucent Energeian Growth Orb
41843,,Unfired Translucent Energeian Decay Orb
41844,,Unfired Translucent Energeian Poison Orb
41845,,Unfired Translucent Energeian Disease Orb
41846,,Unfired Translucent Energeian Water Orb
41847,,Unfired Translucent Energeian Shadow Orb
41848,,Unfired Translucent Energeian Light Orb
41849,,Unfired Translucent Energeian Steam Orb
41850,,Unfired Translucent Energeian Stone Orb
41851,,Unfired Translucent Energeian Ethereal Orb
41852,,Unfired Translucent Energeian Elemental Orb
41853,,Unfired Pure Energeian Ice Orb
41854,,Unfired Pure Energeian Fire Orb
41855,,Unfired Pure Energeian Earth Orb
41856,,Unfired Pure Energeian Air Orb
41857,,Unfired Pure Energeian Growth Orb
41858,,Unfired Pure Energeian Decay Orb
41859,,Unfired Pure Energeian Poison Orb
41860,,Unfired Pure Energeian Disease Orb
41861,,Unfired Pure Energeian Water Orb
41862,,Unfired Pure Energeian Shadow Orb
41863,,Unfired Pure Energeian Light Orb
41864,,Unfired Pure Energeian Steam Orb
41865,,Unfired Pure Energeian Stone Orb
41866,,Unfired Pure Energeian Ethereal Orb
41867,,Unfired Pure Energeian Elemental Orb
41868,,Unfired Pure Energeian Metal Orb
41869,,Unfired Pure Energeian Death Orb
41870,,Sealed Cloudy Energeian Ice Orb
41871,,Sealed Cloudy Energeian Fire Orb
41872,,Sealed Cloudy Energeian Earth Orb
41873,,Sealed Cloudy Energeian Air Orb
41874,,Sealed Cloudy Energeian Growth Orb
41875,,Sealed Cloudy Energeian Decay Orb
41876,,Sealed Cloudy Energeian Poison Orb
41877,,Sealed Cloudy Energeian Disease Orb
41878,,Sealed Cloudy Energeian Water Orb
41879,,Sealed Cloudy Energeian Shadow Orb
41880,,Sealed Cloudy Energeian Light Orb
41881,,Sealed Misty Energeian Ice Orb
41882,,Sealed Misty Energeian Fire Orb
41883,,Sealed Misty Energeian Earth Orb
41884,,Sealed Misty Energeian Air Orb
41885,,Sealed Misty Energeian Growth Orb
41886,,Sealed Misty Energeian Decay Orb
41887,,Sealed Misty Energeian Poison Orb
41888,,Sealed Misty Energeian Disease Orb
41889,,Sealed Misty Energeian Water Orb
41890,,Sealed Misty Energeian Shadow Orb
41891,,Sealed Misty Energeian Light Orb
41892,,Sealed Misty Energeian Steam Orb
41893,,Sealed Misty Energeian Stone Orb
41894,,Sealed Translucent Energeian Ice Orb
41895,,Sealed Translucent Energeian Fire Orb
41896,,Sealed Translucent Energeian Earth Orb
41897,,Sealed Translucent Energeian Air Orb
41898,,Sealed Translucent Energeian Growth Orb
41899,,Sealed Translucent Energeian Decay Orb
41900,,Sealed Translucent Energeian Poison Orb
41901,,Sealed Translucent Energeian Disease Orb
41902,,Sealed Translucent Energeian Water Orb
41903,,Sealed Translucent Energeian Shadow Orb
41904,,Sealed Translucent Energeian Light Orb
41905,,Sealed Translucent Energeian Steam Orb
41906,,Sealed Translucent Energeian Stone Orb
41907,,Sealed Translucent Energeian Ethereal Orb
41908,,Sealed Translucent Energeian Elemental Orb
41909,,Sealed Pure Energeian Ice Orb
41910,,Sealed Pure Energeian Fire Orb
41911,,Sealed Pure Energeian Earth Orb
41912,,Sealed Pure Energeian Air Orb
41913,,Sealed Pure Energeian Growth Orb
41914,,Sealed Pure Energeian Decay Orb
41915,,Sealed Pure Energeian Poison Orb
41916,,Sealed Pure Energeian Disease Orb
41917,,Sealed Pure Energeian Water Orb
41918,,Sealed Pure Energeian Shadow Orb
41919,,Sealed Pure Energeian Light Orb
41920,,Sealed Pure Energeian Steam Orb
41921,,Sealed Pure Energeian Stone Orb
41922,,Sealed Pure Energeian Ethereal Orb
41923,,Sealed Pure Energeian Elemental Orb
41924,,Sealed Pure Energeian Metal Orb
41925,,Sealed Pure Energeian Death Orb
41926,,Sealed Dull Energeian Ice Orb
41927,,Sealed Dull Energeian Fire Orb
41928,,Sealed Dull Energeian Earth Orb
41929,,Sealed Dull Energeian Air Orb
41930,,Sealed Murky Energeian Ice Orb
41931,,Sealed Murky Energeian Fire Orb
41932,,Sealed Murky Energeian Earth Orb
41933,,Sealed Murky Energeian Air Orb
41934,,Sealed Murky Energeian Growth Orb
41935,,Sealed Murky Energeian Decay Orb
41936,,Sealed Foggy Energeian Ice Orb
41937,,Sealed Foggy Energeian Fire Orb
41938,,Sealed Foggy Energeian Earth Orb
41939,,Sealed Foggy Energeian Air Orb
41940,,Sealed Foggy Energeian Growth Orb
41941,,Sealed Foggy Energeian Decay Orb
41942,,Sealed Foggy Energeian Poison Orb
41943,,Sealed Foggy Energeian Disease Orb
41944,,Tome Binding Kit Token
41945,,Prayer Writing Kit Token
41946,,Hybrid Research Kit Token
41947,,Song Writing Kit Token
41948,,Systematic Discoveries
41949,,Gyrospire Zeka Gyroscope 268'119'204'
41950,,Gyrospire Beza Gyroscope 187'219'267'
41951,,Gyrospire Beza Gyroscope 123'178'015'
41952,,Gyrospire Beza Gyroscope 269'231'225'
41953,,Gyrospire Zeka Gyroscope 197'015'102'
41954,,Gyrospire Zeka Gyroscope 331'051'233'
41955,,Gyrospire Zeka Gyroscope 104'333'209'
41956,,Gyrospire Zeka Gyroscope 203'186'022'
41957,,Gyrospire Beza Gyroscope 217'030'283'
41958,,Gyrospire Beza Gyroscope 058'142'064'
41959,,Broken Gyrospire Relocation Device
41960,,Gyrospire Relocation Device
41961,,Bottle of Adventure I
41962,,Bottle of Adventure II
41964,,Guktan War Club Ornamentation
41965,,Guktan Battle Staff Ornamentation
41966,,Guktan Machete Ornamentation
41967,,Guktan Great Machete Ornamentation
41968,,Guktan Twinblade Ornamentation
41969,,Guktan Spear Ornamentation
41970,,Guktan Skull Fist Ornamentation
41971,,Child's Play Guktan Shield Ornamentation
41972,,Sack of Excess Underquarry Ore
41973,,Sample of Mercuralite
41974,,Counterrotating Flywheel Piston
41975,,Difference Machine Gearbox
41976,,Servogizmonic Manipulator
41977,,Pellucinite Cylinder
41978,,Instructions
41979,,Gorgax`s Summoning Whistle
41980,,Glowing Athlai Wristband
41981,,Glowing Athlai Gloves
41982,,Glowing Athlai Boots
41983,,Glowing Athlai Hat
41984,,Glowing Athlai Sleeves
41985,,Glowing Athlai Leggings
41986,,Glowing Athlai Tunic
41987,,Glowing Othni Wristband
41988,,Glowing Othni Gloves
41989,,Glowing Othni Boots
41990,,Glowing Othni Hat
41991,,Glowing Othni Sleeves
41992,,Glowing Othni Leggings
41993,,Glowing Othni Tunic
41994,,Glowing Reis Wristband
41995,,Glowing Reis Gloves
41996,,Glowing Reis Boots
41997,,Glowing Reis Hat
41998,,Glowing Reis Sleeves
41999,,Glowing Reis Leggings
42000,,Glowing Reis Tunic
42001,,Gypsum Flake of Improvement
42002,,Crushed Crypt Stone of Genius
42003,,Cold Slimestone Fragment
42004,,Frosty Marble Sphere of Augmenting
42005,,Brittle Slate of Keenness
42006,,Crumbling Crypt Stone of Power
42007,,Microcline Shard of Knowledge
42008,,Permafrost Chunk of Resilience
42010,,Refined Ore of Nimbleness
42011,,Microcline Shard of Quickness
42012,,Black Diamond of Deception
42013,,Warm Emerald Shard
42015,,Crumbled Gravestone of Renewal
42016,,Icy Bone Chip of the Elements
42017,,Colorless Crystal of Prevention
42018,,Burning Flake of Pyrite
42020,,Broken Limestone of Focus
42021,,Brittle Ruby Fragment of Brawn
42022,,Prismatic Crystal of Intellect
42023,,Black Diamond of Preservation
42025,,Crushed Ice Fragment of Visions
42026,,Limonite Orb of Attack
42027,,Broken Crypt Stone of Fortitude
42028,,Poison-Covered Slimestone
42030,,Jagged Slate of Battle Prowess
42031,,Burning Crypt Stone Fragment
42032,,Yellow Microcline Shard of Vigor
42033,,Glowing Permafrost
42035,,Refined Ore of Regeneration
42036,,Green Microcline Shard of Health
42037,,Black Diamond of Advantage
42038,,Enhanced Emerald of Destruction
42039,,Loose Coal of Guarding
42040,,Worn Gravestone of Awareness
42041,,Black Diamond of Knowledge
42042,,Raw Ruby Shard of the Arcane
42043,,Blazing Flecked Crystal
42044,,Plain Blood Ruby of Defense
42045,,Cracked Limestone of Aggression
42046,,Flawed Ruby Shard of Victory
42047,,Opaque Crystal of Deftness
42048,,Glowing Black Diamond
42049,,Spore-Covered Pebble of Warding
42050,,Eternal Ice of Avoidance
42051,,Notched Shard of Lost Spirits
42052,,Corroded Crypt Stone of Protection
42053,,Cracked Slimestone of Guarding
42054,,Jagged Marble Sphere of Protection
42055,,Cracked Sandstone of Health
42056,,Crypt Stone of Mind Enhancement
42057,,Robust Blue-Flecked Quartz Shard
42058,,Lethal Permafrost Chunk
42060,,Diffused Ore of Rapidity
42061,,Uneven Quartz of Sturdiness
42062,,Crushed Frozen Shard of Brilliance
42063,,Raw Emerald Shard of Malevolence
42065,,Gravestone of Dire Melodies
42066,,Cracked Icy Shard of Research
42067,,Fractured Ruby Shard of Wellness
42068,,Cobalt Crystal of Affliction
42070,,Scarred Limestone of Vengeance
42071,,Dusty Ruby Shard of Prowess
42072,,Sharp Crystal of Learning
42073,,Black Diamond of Crippling
42075,,Eternal Ice of Reconstruction
42076,,Cylindrical Shard of Acuity
42077,,Thick Soil of Vitality
42078,,Venom-Coated Slimestone
42080,,Grainy Sandstone of Clarity
42081,,Putrid Soil of Essence
42082,,Quartz Shard of Force
42083,,Jagged Permafrost Chunk
42085,,Jagged Ore of Foresight
42086,,Cold Quartz of Resilience
42087,,Frigid Shard of Cleverness
42088,,Searing Flawed Emerald Fragment
42090,,Night Agent Gravestone Fragment
42091,,Heated Shard of Protection
42092,,Finely Cut Ruby of Capability
42093,,Freezing Nickel Fragment
42095,,Limestone of Suffocation
42096,,Warm Ruby of Wellness
42097,,Raw Quartz Crystal of Peculiarity
42098,,Rejuvenating Bone Fragment
42100,,Eternal Ice of Replenishment
42101,,Sparkling Sphere of Resistance
42102,,Rotted Soil of Avoidance
42103,,Slimestone Fragment of Ruin
42104,,Smooth Marble Sphere of Prowess
42105,,Dull Sandstone of Ire
42106,,Tainted Soil of Battle Stance
42107,,Magnetite Fragment of Fortitude
42108,,Grainy Permafrost of Maiming
42109,,Fractured Diamond Prism of Prowess
42110,,Slippery Ore of Velocity
42111,,Gray Magnetite of Ingenuity
42112,,Icy Shard of Illness Protection
42113,,Sparkling Emerald of Ravaging
42114,,Brittle Coal of Prowess
42115,,Dusty Gravestone of Destruction
42116,,Frigid Shard of Acuteness
42117,,Raw Sapphire of Proficiency
42118,,Silver-Flecked Crystal of Agony
42119,,Brilliant Blood Ruby of Prowess
42120,,Alluring Limestone of Thrift
42121,,Flawed Sapphire Sphere of War
42122,,Obsidian Orb of Endurance
42123,,Blessed Black Diamond
42125,,Brilliant Enchanted Prism
42126,,Feldspar Fragment of Tolerance
42127,,Eroded Soil of Tenacity
42128,,Slimestone Fragment of Shock
42129,,Marble Sphere of Disgust
42130,,Shiny Sandstone of Reconstruction
42131,,Fetid Soil of Hardiness
42132,,Yellowish Magnetite of Vitality
42133,,Flattened Permafrost
42134,,Diamond Prism of Companionship
42135,,Translucent Ore of Courage
42136,,Greenish Magnetite of Immunity
42137,,Distilled Ice of Insight
42138,,Heated Desert Emerald Fragment
42140,,Bloodied Gravestone of Cunning
42141,,Arctic Ice Shard of Keenness
42142,,Sapphire Sphere of Comprehension
42143,,Preserved Pyrite Crystal
42145,,Limestone Shard of Battle Cries
42146,,Sapphire Sphere of Havoc
42147,,Bastnasite Fragment of Might
42148,,Black Diamond of Absorption
42150,,Icy Prism of Avoidance
42151,,Adamantine Orb of Intensity
42152,,Noxious Soil of Stability
42153,,Slimestone Fragment of Dread
42155,,Gleaming Sandstone of Deflection
42156,,Gory Crypt Stone of Strength
42157,,Magnetite Shard of Stalwartness
42158,,Radiant Permafrost
42160,,Refined Ore of Wellness
42161,,Magnetite Prism of Stoutness
42162,,Glacial Ice of Toughness
42163,,Sparkling Emerald of Protection
42164,,Broken Chunk of Coal
42165,,Gravestone Fragment of Flailing Dead
42166,,Polar Ice of Virtue
42167,,Glowing Sapphire of Courage
42168,,Gold-Flecked Crystal of Negation
42169,,Cracked Ruby
42170,,Pristine Limestone of Hatred
42171,,Pristine White Sapphire of Sense
42172,,Glowing Crystal of Endowments
42173,,Black Diamond of Regeneration
42174,,Charred Pebble
42175,,Eternal Ice Prism of Sense
42176,,Crystal Prism of Perception
42177,,Bloodied Soil of Wit
42178,,Mangled Slimestone
42179,,Marble Sphere of Ire
42180,,Glowing Sandstone of Focus
42181,,Crypt Stone of Resilience
42182,,Glowing Prism of Brawling
42183,,Permafrost Chunk of Marring
42185,,Glowing Ore of Rapid Thought
42186,,Smokey Quartz of Peculiarity
42187,,Tundra Ice of Improvement
42188,,Pristine Emerald of Harm
42190,,Gravestone Fragment of Battle Mastery
42191,,Radiant Permafrost Chunk
42192,,Radiant Crystal of Affliction
42193,,Radiant Diamond Shard
42194,,Radiant Crystal of Flame
42195,,Radiant Black Diamond
42196,,Radiant Slimestone of Shock
42197,,Radiant Sphere of Disgust
42198,,Radiant Diamond of Absorption
42199,,Radiant Fragment of Dread
42200,,Radiant Mass of Affliction
42201,,Radiant Emerald of Protection
42202,,Radiant Crystal of Negation
42203,,Radiant Diamond of Regeneration
42204,,Radiant Marble Sphere of Ire
42205,,Solid Coal of Prowess
42206,,Blood Ruby of Understanding
42207,,Ooze-Covered Pebble of Perfection
42208,,Radiant Coal of Prowess
42209,,Radiant Ruby of Understanding
42210,,Radiant Pebble of Perfection
42211,,Peerless Shard of Might
42212,,Peerless Jewel of Nimbleness
42213,,Peerless Gem of Deftness
42214,,Peerless Sphere of Fortitude
42215,,Peerless Fragment of Intellect
42216,,Peerless Gemstone of Knowledge
42217,,Peerless Crystal of Enticement
42218,,Peerless Pearl of Magical Warding
42219,,Peerless Ruby of Fiery Warding
42220,,Peerless Diamond of Chilling Protection
42221,,Peerless Opal of Illness Warding
42222,,Peerless Emerald of Poison Protection
42223,,Polished Ore of Power
42224,,Obsidian Fragment of Durability
42225,,Ruby Sphere of Intellect
42226,,Tainted Shard of Ingenuity
42227,,Sparkling Quartz of Resistance
42228,,Hardened Slate of Protection
42229,,Gleaming Prism of Destruction
42230,,Bloodied Ore of Vengeance
42231,,Gravestone of Aggression
42232,,Polished Sandstone of Ire
42233,,Cold Slimestone of Fury
42234,,Cracked Slimestone of Combat
42235,,Icy Diamond of Assault
42236,,Onyx Orb of Aggression
42237,,Transparent Shard of Thought
42238,,Pristine Prism of Lucidity
42239,,Crushed Slate of Health
42240,,Etched Sandstone of Warmth
42241,,Gleaming Ore of Dark Healing
42242,,Icy Shard of Resonance
42243,,Refined Ore of Harmonies
42244,,Marble Sphere of Conservation
42245,,Jagged Gravestone of Affliction
42246,,Sparkling Ruby of Fortune
42247,,Blackened Ore of Retribution
42248,,Chilling Orb of Dark Sight
42249,,Intricate Prism of Perception
42250,,Slippery Slimestone of Endurance
42251,,Radiant Ore of Combat
42252,,Radiant Diamond of Assault
42253,,Radiant Orb of Aggression
42254,,Radiant Shard of Thought
42255,,Radiant Prism of Lucidity
42256,,Radiant Slate of Health
42257,,Radiant Chunk of Warmth
42258,,Radiant Ore of Dark Healing
42259,,Radiant Slimestone of Retribution
42260,,Radiant Orb of Dark Sight
42261,,Radiant Prism of Perception
